Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of mitochondrion organization (GO:0010821),3/48,0.0586006518398053,0.7034417422741066,0,0,3.5675774134790528,10.121250867451115,VDAC1;MFF;DNM1L
GO_Biological_Process_2021,regulation of mitochondrial fission (GO:0090140),2/25,0.0771057881016966,0.7034417422741066,0,0,4.64589503613316,11.905463432179268,MFF;DNM1L
GO_Biological_Process_2021,peroxisome organization (GO:0007031),2/25,0.0771057881016966,0.7034417422741066,0,0,4.64589503613316,11.905463432179268,MFF;DNM1L
GO_Biological_Process_2021,positive regulation of release of cytochrome c from mitochondria (GO:0090200),2/25,0.0771057881016966,0.7034417422741066,0,0,4.64589503613316,11.905463432179268,MFF;DNM1L
GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),5/123,0.0777513260710678,0.7034417422741066,0,0,2.271489104116222,5.801927585366519,BRSK1;PAK1;GPNMB;HECW2;PAK3
GO_Biological_Process_2021,pyruvate metabolic process (GO:0006090),3/55,0.0810524443699205,0.7034417422741066,0,0,3.086223203026482,7.754626113492859,VDAC1;ALDOA;PGM1
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),5/125,0.0819995725596373,0.7034417422741066,0,0,2.2334020146520146,5.585830554012772,PRDX1;GSTP1;STX4;PRDX6;PDK2
GO_Biological_Process_2021,protein import (GO:0017038),4/89,0.0824647629452431,0.7034417422741066,0,0,2.5200322320709105,6.288448596995876,ATAD1;TSC2;PHB2;GDAP1
GO_Biological_Process_2021,cellular protein localization (GO:0034613),10/329,0.0851582160447233,0.7034417422741066,0,0,1.686328271670698,4.153838650596776,ARF3;REEP1;STX1B;CD63;STX17;CROCC;AP3D1;PICK1;STX4;ARF5
GO_Biological_Process_2021,calcium-ion regulated exocytosis (GO:0017156),2/27,0.0880995497274874,0.7034417422741066,0,0,4.273787465940054,10.382259994314197,SYT5;DOC2B
GO_Biological_Process_2021,nucleotide-sugar biosynthetic process (GO:0009226),2/19,0.047213308387063,0.7034417422741066,0,0,6.28754608110274,19.19637784922356,GMPPB;NAGK
GO_Biological_Process_2021,positive regulation of mitochondrial fission (GO:0090141),2/19,0.047213308387063,0.7034417422741066,0,0,6.28754608110274,19.19637784922356,MFF;DNM1L
GO_Biological_Process_2021,homotypic cell-cell adhesion (GO:0034109),3/44,0.0473162321204015,0.7034417422741066,0,0,3.916433426629348,11.948654059402402,HSPB1;ILK;CD99
GO_Biological_Process_2021,positive regulation of interferon-alpha production (GO:0032727),2/20,0.051834260608072,0.7034417422741066,0,0,5.937935210414774,17.574530277193894,DHX9;RIPK2
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),3/46,0.0528120936605718,0.7034417422741066,0,0,3.7338924895158216,10.981434073567312,DHX9;GSTP1;AQP1
GO_Biological_Process_2021,hydrogen peroxide catabolic process (GO:0042744),2/21,0.0566090748949321,0.7034417422741066,0,0,5.625125484009752,16.153031435079306,PRDX4;PRDX1
GO_Biological_Process_2021,mitochondrial calcium ion transmembrane transport (GO:0006851),2/21,0.0566090748949321,0.7034417422741066,0,0,5.625125484009752,16.153031435079306,PHB;PHB2
GO_Biological_Process_2021,cellular iron ion homeostasis (GO:0006879),3/58,0.0916526705205598,0.7034417422741066,0,0,2.917436661698957,6.971941831695474,TF;ISCU;HMOX2
GO_Biological_Process_2021,protein citrullination (GO:0018101),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,PADI2
GO_Biological_Process_2021,toll-like receptor 2 signaling pathway (GO:0034134),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,RIPK2
GO_Biological_Process_2021,positive regulation of RNA export from nucleus (GO:0046833),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,T cell extravasation (GO:0072683),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,CD99
GO_Biological_Process_2021,positive regulation of protein localization to cilium (GO:1903566),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,CROCC
GO_Biological_Process_2021,positive regulation of nucleobase-containing compound transport (GO:0032241),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,regulation of saliva secretion (GO:0046877),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,AQP1
GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,BRSK1
GO_Biological_Process_2021,regulation of response to reactive oxygen species (GO:1901031),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,HEBP2
GO_Biological_Process_2021,regulation of protein localization to cilium (GO:1903564),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,CROCC
GO_Biological_Process_2021,endoplasmic reticulum localization (GO:0051643),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,VAPB
GO_Biological_Process_2021,regulation of neutrophil extravasation (GO:2000389),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,CD99
GO_Biological_Process_2021,contact inhibition (GO:0060242),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,PAK1
GO_Biological_Process_2021,cellular water homeostasis (GO:0009992),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,AQP1
GO_Biological_Process_2021,cellular response to iron ion (GO:0071281),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,TF
GO_Biological_Process_2021,regulation of interferon-alpha production (GO:0032647),2/25,0.0771057881016966,0.7034417422741066,0,0,4.64589503613316,11.905463432179268,DHX9;RIPK2
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),3/53,0.0743020937254334,0.7034417422741066,0,0,3.21,8.344767836072238,ILK;PHB;PHB2
GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",4/85,0.0722955516447395,0.7034417422741066,0,0,2.645019448672417,6.948446724995063,ARF3;LMAN2;PICK1;ARF5
GO_Biological_Process_2021,negative regulation of synaptic transmission (GO:0050805),2/24,0.0717855869549109,0.7034417422741066,0,0,4.857319791924697,12.794527930808536,ATAD1;PICK1
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),14/488,0.0696915844844138,0.7034417422741066,0,0,1.593855113805194,4.245513148092464,VAT1;CD63;GRN;GSTP1;ANO6;PRDX6;HEBP2;PRDX4;COTL1;PADI2;PGM2;ALDOA;HMOX2;PGM1
GO_Biological_Process_2021,regulation of axonogenesis (GO:0050770),3/51,0.0678157889239632,0.7034417422741066,0,0,3.3440915300546448,8.998817333464022,BRSK1;PAK1;PAK3
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),14/485,0.0669991399188562,0.7034417422741066,0,0,1.6042582458658532,4.336431154787836,VAT1;CD63;GRN;GSTP1;ANO6;PRDX6;HEBP2;PRDX4;COTL1;PADI2;PGM2;ALDOA;HMOX2;PGM1
GO_Biological_Process_2021,regulation of neutrophil activation (GO:1902563),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,GRN
GO_Biological_Process_2021,CRD-mediated mRNA stabilization (GO:0070934),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,regulation of inflammatory response to wounding (GO:0106014),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,GRN
GO_Biological_Process_2021,cellular response to salt stress (GO:0071472),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,AQP1
GO_Biological_Process_2021,cellular response to nutrient (GO:0031670),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,PDK2
GO_Biological_Process_2021,regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,negative regulation of pinocytosis (GO:0048550),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,STX1B
GO_Biological_Process_2021,regulation of cytochrome-c oxidase activity (GO:1904959),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,PHB2
GO_Biological_Process_2021,negative regulation of myelination (GO:0031642),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,JAM2
GO_Biological_Process_2021,regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,CD63
GO_Biological_Process_2021,carbon dioxide transport (GO:0015670),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,AQP1
GO_Biological_Process_2021,receptor-mediated virion attachment to host cell (GO:0046813),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,ICAM1
GO_Biological_Process_2021,negative regulation of cell volume (GO:0045794),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,ANO6
GO_Biological_Process_2021,positive regulation of gene silencing by miRNA (GO:2000637),2/27,0.0880995497274874,0.7034417422741066,0,0,4.273787465940054,10.382259994314197,DDX6;DHX9
GO_Biological_Process_2021,peroxisomal membrane transport (GO:0015919),2/27,0.0880995497274874,0.7034417422741066,0,0,4.273787465940054,10.382259994314197,ATAD1;GDAP1
GO_Biological_Process_2021,dendritic spine organization (GO:0097061),2/27,0.0880995497274874,0.7034417422741066,0,0,4.273787465940054,10.382259994314197,PICK1;PAK3
GO_Biological_Process_2021,L-methionine salvage from methylthioadenosine (GO:0019509),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,MTAP
GO_Biological_Process_2021,positive regulation of neutrophil extravasation (GO:2000391),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,CD99
GO_Biological_Process_2021,positive regulation of neurotransmitter transport (GO:0051590),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,STX1B
GO_Biological_Process_2021,positive regulation of necrotic cell death (GO:0010940),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,HEBP2
GO_Biological_Process_2021,intracellular distribution of mitochondria (GO:0048312),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DNM1L
GO_Biological_Process_2021,positive regulation of membrane permeability (GO:1905710),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,HEBP2
GO_Biological_Process_2021,response to salt stress (GO:0009651),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,AQP1
GO_Biological_Process_2021,positive regulation of interleukin-18 production (GO:0032741),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,histone citrullination (GO:0036414),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,PADI2
GO_Biological_Process_2021,hematopoietic stem cell migration (GO:0035701),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,JAM2
GO_Biological_Process_2021,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,HSPB1
GO_Biological_Process_2021,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,DHX9
GO_Biological_Process_2021,regulation of synaptic vesicle priming (GO:0010807),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,STX1B
GO_Biological_Process_2021,regulation of sequestering of zinc ion (GO:0061088),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,AP3D1
GO_Biological_Process_2021,regulation of respiratory burst involved in inflammatory response (GO:0060264),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,GRN
GO_Biological_Process_2021,regulation of phosphatidylinositol dephosphorylation (GO:0060304),1/5,0.0889164662136615,0.7034417422741066,0,0,13.333559782608695,32.267987111868145,MTMR9
GO_Biological_Process_2021,ion homeostasis (GO:0050801),2/30,0.1053832883912008,0.7034417422741066,0,0,3.815297781237836,8.584996917471212,FHL1;AP3D1
GO_Biological_Process_2021,hydrogen peroxide metabolic process (GO:0042743),2/29,0.0995240189520908,0.7034417422741066,0,0,3.956806943182965,9.12976329942553,PRDX4;PRDX1
GO_Biological_Process_2021,glycolytic process (GO:0006096),2/29,0.0995240189520908,0.7034417422741066,0,0,3.956806943182965,9.12976329942553,ALDOA;PGM1
GO_Biological_Process_2021,regulation of actin polymerization or depolymerization (GO:0008064),2/29,0.0995240189520908,0.7034417422741066,0,0,3.956806943182965,9.12976329942553,COTL1;PAK3
GO_Biological_Process_2021,protein targeting to peroxisome (GO:0006625),2/29,0.0995240189520908,0.7034417422741066,0,0,3.956806943182965,9.12976329942553,ATAD1;GDAP1
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),2/29,0.0995240189520908,0.7034417422741066,0,0,3.956806943182965,9.12976329942553,MSRB2;GAS7
GO_Biological_Process_2021,positive regulation of fibroblast proliferation (GO:0048146),2/28,0.0937608866375592,0.7034417422741066,0,0,4.109201425277719,9.726510579245152,DHX9;AQP1
GO_Biological_Process_2021,glycogen metabolic process (GO:0005977),2/28,0.0937608866375592,0.7034417422741066,0,0,4.109201425277719,9.726510579245152,PGM2;PGM1
GO_Biological_Process_2021,regulation of plasma membrane bounded cell projection organization (GO:0120035),2/28,0.0937608866375592,0.7034417422741066,0,0,4.109201425277719,9.726510579245152,BRSK1;MARK1
GO_Biological_Process_2021,N-acetylneuraminate catabolic process (GO:0019262),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,NAGK
GO_Biological_Process_2021,molybdopterin cofactor biosynthetic process (GO:0032324),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,NFS1
GO_Biological_Process_2021,vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,STX4
GO_Biological_Process_2021,positive regulation of neurotransmitter secretion (GO:0001956),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,STX1B
GO_Biological_Process_2021,positive regulation of ion transmembrane transport (GO:0034767),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,ANO6
GO_Biological_Process_2021,GDP-mannose metabolic process (GO:0019673),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,GMPPB
GO_Biological_Process_2021,galactose catabolic process (GO:0019388),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,PGM2
GO_Biological_Process_2021,progesterone receptor signaling pathway (GO:0050847),1/8,0.1384347593491376,0.7034417422741066,0,0,7.618012422360248,15.063523454852836,PHB
GO_Biological_Process_2021,negative regulation of actin nucleation (GO:0051126),1/8,0.1384347593491376,0.7034417422741066,0,0,7.618012422360248,15.063523454852836,PICK1
GO_Biological_Process_2021,activation of phospholipase C activity (GO:0007202),2/32,0.117368466697474,0.7034417422741066,0,0,3.560581289736603,7.628321113702592,PHB;PHB2
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),4/101,0.116843598047546,0.7034417422741066,0,0,2.2069199265640447,4.73807833788812,PRDX1;GSTP1;STX4;PRDX6
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),6/180,0.1168219333668367,0.7034417422741066,0,0,1.8482948608340457,3.968482103128775,SYT5;CD63;TF;CD109;ALDOA;CPLX1
GO_Biological_Process_2021,positive regulation of mononuclear cell migration (GO:0071677),2/31,0.1113332097932641,0.7034417422741066,0,0,3.6835478718406462,8.086226264766038,ANO6;JAM2
GO_Biological_Process_2021,regulation of calcium ion-dependent exocytosis (GO:0017158),2/31,0.1113332097932641,0.7034417422741066,0,0,3.6835478718406462,8.086226264766038,SYT5;DOC2B
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),3/63,0.1105038933783276,0.7034417422741066,0,0,2.6736338797814208,5.889225443722767,NET1;PDK2;AQP1
GO_Biological_Process_2021,negative regulation of kinase activity (GO:0033673),3/62,0.1066211172190336,0.7034417422741066,0,0,2.719088635732148,6.086608369497797,GSTP1;HSPB1;TSC2
GO_Biological_Process_2021,cellular hyperosmotic response (GO:0071474),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,AQP1
GO_Biological_Process_2021,negative regulation of glucocorticoid receptor signaling pathway (GO:2000323),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,PHB
GO_Biological_Process_2021,ATP synthesis coupled electron transport (GO:0042773),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,COA6
GO_Biological_Process_2021,negative regulation of chemokine-mediated signaling pathway (GO:0070100),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,PADI2
GO_Biological_Process_2021,protein repair (GO:0030091),1/6,0.1057301326902172,0.7034417422741066,0,0,10.666304347826086,23.965749643656384,MSRB2
